餐饮评论ID,城市,餐饮名称,评论日期,评论内容,标题,实体编码
7417,茂名,麦当劳（明湖店）,2021-10-19,吸管都没有。【口味】【环境】【服务】,麦辣三件套1份,OOOOOOOOOOOOOOOOOO
7418,茂名,草原郎烤羊,2021-10-19,这个摆明就是冲水的，差评不好喝。今次点的羊肉串还是冰冻的，不是新鲜的,滋补羊骨汤1碗，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7419,茂名,江渔儿酸菜鱼（高州店）,2021-10-19,口感还不错，我会推荐。吃老坛酸菜更好一点环境方面满分,100元午市代金券1张，全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOO
7420,茂名,贤合庄卤味火锅（电白万达店）,2021-10-19,卫生真是很差！碗筷茶杯到处都是辣油的油渍。份量很迷你！#套餐：23人午市宵夜火锅套餐,23人午市宵夜火锅套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7421,茂名,泰哥茶档,2021-10-19,给外卖小哥打分，服务也好好 好吃好吃 有优惠,冰淇凌菠萝包套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOO
7422,茂名,小和寿司（光明路店）,2021-10-19,非常合胃口滴一餐，推荐指数五颗星,轻奢2-3人套餐,OOOOOOOOOOOOOOOO
7423,茂名,油校西餐厅（光遇·油校光华校区店）,2021-10-19,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、性价比、服务、团购接待。,双人鸡扒套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7424,茂名,麦壳西点（开发区店）,2021-10-20,蛋糕很好吃，小孩子很喜欢款，下次还来光顾,皇冠蛋糕1个，约6英寸，圆形,OOOOOOOOOOOOOOOOOOOO
7425,茂名,法兰度航空主题餐厅（东汇城店）,2021-10-20,棒棒哒,100元代金券1张，可叠加,OOO
7426,茂名,麦当劳（明湖店）,2021-10-20,环境好，吃得开心。,圆筒冰淇淋1份,OOOOOOOOO
7427,茂名,江渔儿酸菜鱼（高州店）,2021-10-20,服务态度很一般，一进门服务员都自顾自玩手机，没人抬头理你。,除酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7428,茂名,帕拉图西餐酒廊（华侨城店）,2021-10-20,#套餐：超值 2-3 人餐【口味】店里的座位很舒服，软软的，看得出来很注重用户体验，服务员响应很快，确实不错饮料颜值在线，适合拍照，跟朋友来这坐着聊聊天，还是个不错的选择食材特别新鲜，真的是超有诚信的商家，平台的优惠券也很划算，会越做越好滴！,超值2-3人餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7429,茂名,帕拉图西餐酒廊（华侨城店）,2021-10-20,#套餐：超值 2-3 人餐【口味】非常喜欢这家店的怀旧氛围，喜欢怀旧挂的可以冲冲冲了不仅食材本身很美味，看起来也特别有食欲，完美命中我的喜好，绝绝子这服务，确实没得说，推荐推荐推荐得到家人的一致认可，太有成就感了，下次继续来！,超值2-3人餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7430,茂名,椒王火锅（高州店）,2021-10-20,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、服务、团购接待。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7431,茂名,围炉海鲜烤肉自助（金港湾店）,2021-10-20,很好吃 菜品很多很新鲜  环境不错 下次还来,晚餐/节假日全天,OOOOOOOOOOOOOOOOOOOOOO
7432,茂名,围炉海鲜烤肉自助（金港湾店）,2021-10-20,生日免费吃。,晚餐/节假日全天,OOOOOO
7433,茂名,小乔紫菜卷（小乔店）,2021-10-20,只认准小乔家的卷，吃完了忘记拍照了，推荐,北海道八爪鱼1份,OOOOOOOOOOOOOOOOOOOO
7434,茂名,小和寿司（光明路店）,2021-10-20,抱着试一试的态度，体验还不错，味道和某也、某食差不多，师傅应该是自己学到一门手艺开的寿司店，大家可以支持一下，以后还会带朋友去,轻奢2-3人套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOO
7435,茂名,贵族自助牛排餐厅（华侨城店）,2021-10-20,带小孩跟老人来吃他们挺喜欢的 ，，,贵族自助牛排套餐，建议单人使用,OOOOOOOOOOOOOOOOO
7436,茂名,友情有意音乐餐厅,2021-10-21,就是一个环境比较好的餐厅，普普通通的饭，装盘有仪式感的快餐吧哈哈哈，位置好找就在三岔路口路边，门口可以停摩托车,新品超值单人餐A,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7437,茂名,云南过桥米线（汇景店）,2021-10-21,吃得只剩汤了，上次来汤都不剩，，，，,拉面系列2选1，提供免费WiFi,OOOOOOOOOOOOOOOOOO
7438,茂名,友情有意音乐餐厅,2021-10-21,好好吃,香菇滑鸡炖汤饭，建议单人使用,OOO
7439,茂名,麦壳西点（开发区店）,2021-10-21,物美价廉 太赞啦 是老板亲自配送 服务态度超级好 下次还去,新鲜水果蛋糕1个1个，约6英寸，圆型,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7440,茂名,椒王火锅（高州店）,2021-10-21,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7441,茂名,优悦西餐厅（维斯顿店）,2021-10-21,环境不错啊哈！牛扒很好吃！服务态度好值得推荐,豪华2人扒餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOO
7442,茂名,油校西餐厅（光遇·油校光华校区店）,2021-10-21,#套餐：浪漫双人套餐#味道不错，价格合理，满意,浪漫双人套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOO
7443,茂名,相聚时光（化州店）,2021-10-22,第二次来了，上次吃得蒜香味很好吃，试试香辣的。,相聚时光纸上包鱼，建议2人使用，可免费使用包间,OOOOOOOOOOOOOOOOOOOOOOO
7444,茂名,相聚时光（化州店）,2021-10-22,好吃，便宜划算,相聚时光纸上包鱼，建议2人使用，可免费使用包间,OOOOOOO
7445,茂名,周黑鸭（东汇城店）,2021-10-22,服务超好的，味道也棒棒的，喜欢吃,卤鸭翅根【中盒】1盒，仅限自提，不提供配送,OOOOOOOOOOOOOOOO
7446,茂名,塔斯汀中国汉堡（民主店）,2021-10-22,一般般。,儿童套餐1份,OOOO
7447,茂名,法兰度航空主题餐厅（东汇城店）,2021-10-22,满意，非常满意，味道不错，小朋友很喜欢吃,精品浪漫双人餐1份,OOOOOOOOOOOOOOOOOOOO
7448,茂名,椒王火锅（高州店）,2021-10-22,这次就餐整体感觉很赞，比较满意的方面有：口味赞、环境优雅、性价比高、服务细致、团购接待好。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7449,茂名,二月时光烘焙坊（华夏世纪花园店）,2021-10-22,蛋糕很好看还没吃呢 送蛋糕的小哥哥也超有耐心 等了磨蹭的我好久 声音还好听 人也很帅 非常不错，非常不错,6英寸草莓ins风1个，约6英寸，圆形,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7450,茂名,麦壳西点（开发区店）,2021-10-22,老板很好人，蛋糕很好吃，下次生日也过来订蛋糕,奥利奥蛋糕（微咸口）1个，约6英寸，圆型,OOOOOOOOOOOOOOOOOOOOOO
7451,茂名,贤合庄卤味火锅（电白万达店）,2021-10-22,很好吃，强烈推荐毛肚，卤味拼盘，还有冰粉,45人午市宵夜火锅套餐,OOOOOOOOOOOOOOOOOOOO
7452,茂名,椒王火锅（高州店）,2021-10-22,这次就餐整体感觉很赞，比较满意的方面有：性价比、环境、服务、口味。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7453,茂名,泰哥茶档,2021-10-22,冰火菠萝包超正，第一次吃这种味道的菠萝包，真的吃过翻寻味！老板人超好，柠檬茶打包好准备回的时候不小心弄掉了，老板二话不说叫从新做过一杯还不收钱。以后会常来的，祝生意兴隆！！！,冰淇凌菠萝包套餐，建议单人使用,OOBIIOOOOOOOOOOOOBIIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7454,茂名,椒王火锅（电白店）,2021-10-22,选了牛肚牛百叶，虾滑，鹅肠，青菜拼盘，冻豆腐，小酥肉+午餐肉，面筋，一个米饭。两个人吃了243，买了两个100圆券省了10元。好吃服务好，只是性价比不算好，偶尔吃一下还不错。,100元代金券1张，可叠加,OOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7455,茂名,泰哥茶档,2021-10-22,很满意的一次就餐体验，整体评价的话我觉得：口味。,冰淇凌菠萝包套餐，建议单人使用,OOOOOOOOOOOOOOOOOOOOOOOO
7456,茂名,围炉海鲜烤肉自助（金港湾店）,2021-10-22,不好吃糖水不错，哦哦哦哦哦哦哦哦哦哦,【学生】晚餐/节假日全天,OOOOOOOOOOOOOOOOOO
7457,茂名,椒王火锅（电白店）,2021-10-22,常客了。比对面十七门好吃的多多了。服务特别赞,椒家佳品肥牛1份，包间免费,OOOOOOOOOOOOOOOOOOOOOO
7458,茂名,椒王火锅（电白店）,2021-10-22,分量可以。服务超级赞。,50元代金券1张，仅限使用1张,OOOOOOOOOOO
7459,茂名,贵族自助牛排餐厅（华侨城店）,2021-10-22,还行，菲力的比秘制的好吃，挺好的,贵族自助牛排套餐，建议单人使用,OOOOOOOOOOOOOOOO
7460,茂名,小和寿司（光明路店）,2021-10-22,#套餐：轻奢双人套餐味道不错，上菜快，3个点一个套餐刚刚好，三文鱼骨好好吃,轻奢2-3人套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7461,茂名,小和寿司（光明路店）,2021-10-22,环境，服务，都很nice ，东西也是好吃的,轻奢2-3人套餐,OOOOOOOOOOOOOOOOOOOOO
7462,茂名,三两粉（茂名东汇城店）,2021-10-23,很满意的一次就餐体验，整体评价的话我觉得：口味、环境、性价比、服务、团购接待。,经典单人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7463,茂名,付记·招牌酸菜鱼,2021-10-23,#套餐：招牌酸菜鱼+香米饭#娃娃菜#豆芽#豆炸门店环境优美雅致，口味符合大众，份量足够，特别是那里的干辣椒，高温油炸的，特别好吃，辣味十足，不过店铺晚上差不多九点就停止营业了，所以对于想吃夜宵来说不太友好。,招牌酸菜鱼+香米饭1份，包间免费,OOOOOOOOOOOBIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7464,茂名,付记·招牌酸菜鱼,2021-10-23,不错不错,招牌酸菜鱼+香米饭1份，包间免费,OOOO
7465,茂名,爵士厚牛排自助餐馆（汇丰店）,2021-10-23,这次最满意，这次菜比较多，以前去的菜盘都是空的，所以这次比较满意，不错不错不错不错，非常不错，机器不错，机器不错不错，这一切真的不错，借妻菜多菜多菜多菜多菜多菜多，这次太多，以前是空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，空盘，这一次菜太多了，这次去太多，以前是空盘,火焰牛排1份，有赠品,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7466,茂名,爵士厚牛排自助餐馆（汇丰店）,2021-10-23,经常过来吃，吃牛排送自助餐，非常实惠,全部菜品2选1，有赠品,OOOOOOOBIOOOOOOOOO
7467,茂名,二月时光烘焙坊（华夏世纪花园店）,2021-10-23,蛋糕很好吃,8英寸女神皇冠蛋糕1个，约8英寸，圆形,OOOOO
7468,茂名,麦壳西点（开发区店）,2021-10-23,很好吃啊，奶油不腻，芒果很多，是新鲜的不是罐头，好吃,芒果蛋糕1个，约6英寸，圆形,OOOOOBIOOOOOOOOOOOOOOOOOOO
7469,茂名,麦当劳（明湖店）,2021-10-23,这次就餐整体感觉很赞，比较满意的方面有：口味。,薯条（小）1份,OOOOOOOOOOOOOOOOOOOOOOO
7470,茂名,椒王火锅（高州店）,2021-10-23,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、团购接待、服务。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7471,茂名,椒王火锅（高州店）,2021-10-23,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境、团购接待。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7472,茂名,十七门重庆老火锅（电白万达店）,2021-10-23,还不错，口味相对比较正。份量少了一点,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOO
7473,茂名,泰哥茶档,2021-10-23,好吃,港式菠萝包1份，提供免费WiFi,OO
7474,茂名,小乔紫菜卷（小乔店）,2021-10-23,好吃,紫菜肉松卷1份，提供免费WiFi,OO
7475,茂名,遇见桃园烤鱼（新福路店）,2021-10-23,很满意的一次就餐体验，整体评价的话我觉得：性价比、环境、口味。,桃园烤鱼抢购套餐，建议4人使用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7476,茂名,小和寿司（光明路店）,2021-10-23,【口味】#熟虾寿司很好,超值单人套餐，提供免费WiFi,OOOOOOOBIOO
7477,茂名,小和寿司（光明路店）,2021-10-23,很好,鳗鱼寿司（可与其他优惠同享）1份，可免费使用包间,OO
7478,茂名,油校西餐厅（光遇·油校光华校区店）,2021-10-23,这个餐厅开业以后，一直想来试试，今天终于找到机会了，说实话，分量很大，味道也不错，非常适合大众消费,双人鸡扒套餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7479,茂名,相聚时光（光明店）,2021-10-23,#套餐：5-6 人超值套餐菜品新鲜,5-6人超值套餐,OOOOOOOOOOOOOOOOO
7480,茂名,入火韩国烤肉（华侨城店）,2021-10-23,好吃，服务员服务的也很到位，，美中不足的就是坏境不够好，,100元代金券1张，可叠加2张,OOOOOOOOOOOOOOOOOOOOOOOOOOOO
7481,茂名,周黑鸭（东汇城店）,2021-10-24,很满意的一次就餐体验，整体评价的话我觉得：口味赞。,卤鸭胗【中盒】1盒，仅限自提，不提供配送,OOOOOOOOOOOOOOOOOOOOOOOOO
7482,茂名,云南过桥米线（汇景店）,2021-10-24,已经是老顾客了，这次来消费，不知道是服务员还是老板娘，态度差得要死，受一肚子窝囊气,云南小锅米线1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7483,茂名,云南过桥米线（汇景店）,2021-10-24,服务态度非常差，服务员好拽，无语了,拉面系列2选1，提供免费WiFi,OOOOOOOOOOOOOOOOO
7484,茂名,煲珠霸（中山路店）,2021-10-24,很好喝哦，价格便宜，喝过很多次了,鸭屎香柠檬茶1份,OOOOOOOOOOOOOOOO
7485,茂名,煲珠霸（中山路店）,2021-10-24,#套餐：老红糖珍珠奶茶(中杯)好喝。,老红糖珍珠奶茶(中杯)1份,OOOOOOOOOOOOOOOOOO
7486,茂名,麦壳西点（开发区店）,2021-10-24,很好吃哟，料也很多,4英寸便当蛋糕1份,OOOOOOOOO
7487,茂名,麦当劳（明湖店）,2021-10-24,茂名明湖麦当劳服务员服务差，非常差！,薯条（小）1份,OOOOOOOOOOOOOOOOOO
7488,茂名,椒王火锅（高州店）,2021-10-24,此次用餐总体来说不错，觉得比较认可的地方有：口味、环境、团购接待、服务。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7489,茂名,椒王火锅（高州店）,2021-10-24,很满意的一次就餐体验，整体评价的话我觉得：口味、服务、环境、团购接待。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7490,茂名,椒王火锅（高州店）,2021-10-24,很满意的一次就餐体验，整体评价的话我觉得：口味、性价比、服务、团购接待、环境。,可叠加，除饮料，酒水外全场通用,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7491,茂名,盛香烧鹅（东方市场店）,2021-10-24,好吃便宜,主食3选1，有赠品,OOOO
7492,茂名,贤合庄卤味火锅（电白万达店）,2021-10-24,挺好的,50元代金券1张，可叠加,OOO
7493,茂名,优悦西餐厅（维斯顿店）,2021-10-24,服务很好，就是羊排太难吃了，那么臭骚，恶心心，不是以前的优悦了，再见,豪华2人扒餐，提供免费WiFi,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7494,茂名,小和寿司（光明路店）,2021-10-24,味道很赞，份量足，服务态度非常好,50元代金券1张，可叠加3张,OOOOOOOOOOOOOOOO
7495,茂名,油校西餐厅（光遇·油校光华校区店）,2021-10-24,好吃，又便宜，nice,双人鸡扒套餐，提供免费WiFi,OOOOOOOOOOO
7496,茂名,相聚时光（化州店）,2021-10-25,好吃,双人牛扒套餐，可免费使用包间,OO
7497,茂名,三两粉（茂名东汇城店）,2021-10-25,#套餐：经典单人超值套餐也是来了几次了，这次晚上来的没有不辣的土猪肉粉了，所以换了个土鸡蛋的粉，反正没有不辣的土猪肉粉好吃，而且也还是有点辣呢。但是米浆挺好喝的，还是不错的，推荐大家试试，总体还是可以！,经典单人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7498,茂名,三两粉（茂名东汇城店）,2021-10-25,一般口味，不说很出众但也不算难吃，中规中矩，有很多小配菜，好评。但是服务不怎么样，别的服务员态度挺好，就那个刷美团券码的，也不知道是不是老板，态度好差，难道是因为我用券？给不起优惠你可以不搞美团啊，搞了就麻烦态度好点，是老板更应该态度好点，否则砸的是自己的生意，客人是去消费，不是去买气受，ok,经典单人超值套餐,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7499,茂名,付记·招牌酸菜鱼,2021-10-25,好好味！！！！！！！！！！！！！！！！！！！环境很好，上菜也快。份量足！！！！！！！！！！！！！。店铺地段好，容易找到。门口有地方停摩托车。阿姨服务态度很好……………………………，下次还会来吃！！！！！！！！！！,招牌酸菜鱼+香米饭1份，包间免费,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
7500,茂名,三两粉（茂名东汇城店）,2021-10-25,好吃   经济实惠    第二次来吃    推荐,土鸡蛋炒肉饭1份,OOOOOOOOOOOOOOOOOOOOOOOO
7501,茂名,三两粉（茂名东汇城店）,2021-10-25,美团券优惠一点但是 但是 但是 服务很不好,经典单人超值套餐,OOOOOOOOOOOOOOOOOOOOO
7502,茂名,法兰度航空主题餐厅（东汇城店）,2021-10-25,飞机舱的环境，清洁，服务员态度好，服务意识好。套餐搭配荤素适当，汤品味道比较中式，口感不错。,精品浪漫双人餐1份,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
